[2023-11-04 23:09:56.078] $GPRMC,235947.100,V,,,,,0.00,0.00,050180,,,N,V*34
[2023-11-04 23:09:56.108] $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
[2023-11-04 23:09:56.108] $GPGGA,235947.100,,,,,0,0,,,M,,M,,*47
[2023-11-04 23:09:56.108] $GPGSA,A,1,,,,,,,,,,,,,,,,1*03
[2023-11-04 23:09:56.108] $GPGSA,A,1,,,,,,,,,,,,,,,,2*00
[2023-11-04 23:09:56.108] $GPGSV,1,1,03,16,,,34,31,,,36,18,,,34,0*6F
[2023-11-04 23:09:56.108] $GLGSV,1,1,04,76,,,,74,,,,85,,,,81,,,,1*7A
[2023-11-04 23:09:56.108] $GPGLL,,,,,235947.100,V,N*75
[2023-11-04 23:09:56.108] $GPTXT,01,01,02,ANTSTATUS=OPEN*2B
[2023-11-04 23:09:56.108] $GPRMC,235948.100,V,,,,,0.00,0.00,050180,,,N,V*3B
[2023-11-04 23:09:56.108] $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
[2023-11-04 23:09:56.108] $GPGGA,235948.100,,,,,0,0,,,M,,M,,*48
[2023-11-04 23:09:56.108] $GPGSA,A,1,,,,,,,,,,,,,,,,1*03
[2023-11-04 23:09:56.108] $GPGSA,A,1,,,,,,,,,,,,,,,,2*00
[2023-11-04 23:09:56.108] $GPGSV,1,1,03,16,,,35,31,,,36,18,,,34,0*6E
[2023-11-04 23:09:56.108] $GLGSV,1,1,04,76,,,,74,,,,85,,,,81,,,,1*7A
[2023-11-04 23:09:56.108] $GPGLL,,,,,235948.100,V,N*7A
[2023-11-04 23:09:56.108] $GPTXT,01,01,02,ANTSTATUS=OPEN*2B
[2023-11-04 23:09:56.108] $GPRMC,235949.100,V,,,,,0.00,0.00,050180,,,N,V*3A
[2023-11-04 23:09:56.108] $GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32
[2023-11-04 23:09:56.108] $GPGGA,235949.100,,,,,0,0,,,M,,M,,*49
[2023-11-04 23:09:56.109] $GPGSA,A,1,,,,,,,,,,,,,,,,1*03
[2023-11-04 23:09:56.109] $GPGSA,A,1,,,,,,,,,,,,,,,,2*00
[2023-11-04 23:09:56.109] $GPGSV,1,1,03,16,,,35,31,,,36,18,,,34,0*6E
[2023-11-04 23:09:56.109] $GLGSV,1,1,04,80,,,35,78,,,34,81,,,35,81,,,35,1*7A
[2023-11-04 23:09:56.109] $GPGLL,,,,,235949.100,V,N*7B
